Date,Votes,Nations
Sun Dec 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),625,7295
Mon Dec 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),622,7285
Tue Dec 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),626,7315
Wed Dec 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),626,7307
Thu Dec 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),622,7269
Fri Dec 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),621,7271
Sat Dec 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),623,7258
Sun Dec 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),624,7248
Mon Dec 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),622,7244
Tue Dec 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),619,7236
Wed Dec 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),614,7245
Thu Dec 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),619,7274
Fri Dec 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),615,7269
Sat Dec 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),610,7280
Sun Dec 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),611,7308
Mon Dec 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),610,7251
Tue Dec 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),610,7202
Wed Dec 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),614,7149
Thu Dec 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),613,7088
Fri Dec 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),616,7009
Sat Dec 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),617,7012
Sun Dec 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),615,6954
Mon Dec 31 2018 00:00:00 GMT-0800 (Pacific Standard Time),615,6899
Tue Jan 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),615,6866
Wed Jan 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),615,6818
Thu Jan 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),613,6737
Fri Jan 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),613,6712
Sat Jan 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),613,6714
Sun Jan 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),610,6711
Mon Jan 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),613,6643
Tue Jan 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),617,6568
Wed Jan 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),612,6555
Thu Jan 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),611,6562
Fri Jan 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),612,6568
Sat Jan 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),615,6559
Sun Jan 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),615,6564
Mon Jan 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),614,6570
Tue Jan 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),616,6574
Wed Jan 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),617,6578
Thu Jan 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),618,6570
Fri Jan 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),609,6611
Sat Jan 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),606,6635
Sun Jan 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),608,6636
Mon Jan 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),610,6635
Tue Jan 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),610,6689
Wed Jan 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),608,6707
Thu Jan 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),608,6789
Fri Jan 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),607,6858
Sat Jan 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),606,6894
Sun Jan 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),607,6926
Mon Jan 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),605,6968
Tue Jan 29 2019 00:00:00 GMT-0800 (Pacific Standard Time),603,6975
Wed Jan 30 2019 00:00:00 GMT-0800 (Pacific Standard Time),622,7027
Thu Jan 31 2019 00:00:00 GMT-0800 (Pacific Standard Time),627,7080
Fri Feb 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),634,7153
Sat Feb 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),637,7193
Sun Feb 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),633,7209
Mon Feb 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),631,7243
Tue Feb 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),625,7301
Wed Feb 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),619,7362
Thu Feb 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),623,7450
Fri Feb 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),624,7492
Sat Feb 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),621,7488
Sun Feb 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),631,7456
Mon Feb 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),635,7465
Tue Feb 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),642,7507
Wed Feb 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),640,7510
Thu Feb 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),648,7499
Fri Feb 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),638,7470
Sat Feb 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),629,7443
Sun Feb 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),628,7458
Mon Feb 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),628,7529
Tue Feb 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),638,7560
Wed Feb 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),641,7595
Thu Feb 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),642,7600
Fri Feb 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),645,7655
Sat Feb 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),647,7637
Sun Feb 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),649,7641
Mon Feb 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),651,7682
Tue Feb 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),655,7687
Wed Feb 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),652,7716
Thu Feb 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),653,7730
Fri Mar 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),653,7739
Sat Mar 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),655,7776
Sun Mar 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),659,7755
Mon Mar 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),658,7764
Tue Mar 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),659,7766
Wed Mar 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),663,7783
Thu Mar 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),663,7739
Fri Mar 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),663,7741
Sat Mar 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),663,7734
Sun Mar 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),666,7759
Mon Mar 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7752
Tue Mar 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),659,7721
Wed Mar 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,7720
Thu Mar 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7692
Fri Mar 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7653
Sat Mar 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7666
Sun Mar 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7665
Mon Mar 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7621
Tue Mar 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7649
Wed Mar 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7679
Thu Mar 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7655
Fri Mar 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7640
Sat Mar 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7633
Sun Mar 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7677
Mon Mar 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,7616
Tue Mar 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7637
Wed Mar 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),674,7628
Thu Mar 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7606
Fri Mar 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7608
Sat Mar 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),673,7636
Sun Mar 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7634
Mon Apr 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7694
Tue Apr 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7721
Wed Apr 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7695
Thu Apr 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7718
Fri Apr 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),674,7755
Sat Apr 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),673,7746
Sun Apr 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7767
Mon Apr 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7785
Tue Apr 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7793
Wed Apr 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7832
Thu Apr 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7832
Fri Apr 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7840
Sat Apr 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,7846
Sun Apr 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7861
Mon Apr 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7914
Tue Apr 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7906
Wed Apr 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),673,7927
Thu Apr 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7958
Fri Apr 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7929
Sat Apr 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7924
Sun Apr 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7918
Mon Apr 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7888
Tue Apr 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),679,7927
Wed Apr 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7915
Thu Apr 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7882
Fri Apr 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7877
Sat Apr 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7819
Sun Apr 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7777
Mon Apr 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),669,7727
Tue Apr 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),674,7724
Wed May 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,7710
Thu May 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),680,7689
Fri May 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),682,7700
Sat May 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,7695
Sun May 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,7664
Mon May 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),684,7653
Tue May 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),684,7642
Wed May 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),686,7637
Thu May 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),689,7663
Fri May 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),688,7679
Sat May 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),688,7670
Sun May 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),684,7661
Mon May 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),682,7616
Tue May 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),682,7597
Wed May 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,7563
Thu May 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,7539
Fri May 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),684,7578
Sat May 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),684,7592
Sun May 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),682,7609
Mon May 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7649
Tue May 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),678,7596
Wed May 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,7559
Thu May 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),677,7527
Fri May 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),674,7501
Sat May 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7513
Sun May 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,7524
Mon May 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7451
Tue May 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,7461
Wed May 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7436
Thu May 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),671,7410
Fri May 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),674,7371
Sat Jun 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7237
Sun Jun 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,7232
Mon Jun 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),672,7215
Tue Jun 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),666,7164
Wed Jun 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),663,7087
Thu Jun 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),663,7000
Fri Jun 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,6944
Sat Jun 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),673,6946
Sun Jun 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,6919
Mon Jun 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,6905
Tue Jun 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),665,6889
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),662,6820
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),658,6734
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),659,6680
Sat Jun 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),657,6651
Sun Jun 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),661,6608
Mon Jun 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),658,6548
Tue Jun 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),662,6511
Wed Jun 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),662,6461
Thu Jun 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),659,6428
Fri Jun 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),661,6355
Sat Jun 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),662,6321
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),662,6278
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),660,6285
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),659,6216
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),658,6159
Thu Jun 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),654,6102
Fri Jun 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),653,6036
Sat Jun 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),651,6000
Sun Jun 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),648,5991
Mon Jul 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),650,5968
Tue Jul 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),649,5934
Wed Jul 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),651,5923
Thu Jul 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),642,5908
Fri Jul 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),644,5871
Sat Jul 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),642,5831
Sun Jul 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),642,5850
Mon Jul 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),642,5812
Tue Jul 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),638,5781
Wed Jul 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),640,5767
Thu Jul 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),641,5775
Fri Jul 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),639,5776
Sat Jul 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),638,5745
Sun Jul 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),642,5741
Mon Jul 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),640,5755
Tue Jul 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),640,5721
Wed Jul 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),638,5681
Thu Jul 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),635,5644
Fri Jul 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),633,5613
Sat Jul 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),631,5590
Sun Jul 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),630,5573
Mon Jul 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),628,5524
Tue Jul 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),627,5504
Wed Jul 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),621,5490
Thu Jul 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),616,5512
Fri Jul 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),609,5526
Sat Jul 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),607,5526
Sun Jul 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),604,5516
Mon Jul 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),603,5530
Tue Jul 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),601,5529
Wed Jul 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),601,5546
Thu Aug 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),602,5556
Fri Aug 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),599,5521
Sat Aug 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),597,5531
Sun Aug 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),599,5539
Mon Aug 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),594,5556
Tue Aug 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),595,5570
Wed Aug 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),593,5575
Thu Aug 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),596,5571
Fri Aug 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),596,5567
Sat Aug 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),597,5583
Sun Aug 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),591,5565
Mon Aug 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),586,5592
Tue Aug 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),586,5641
Wed Aug 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),590,5668
Thu Aug 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),592,5710
Fri Aug 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),590,5728
Sat Aug 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),594,5741
Sun Aug 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),594,5774
Mon Aug 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),583,5833
Tue Aug 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),582,5844
Wed Aug 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),584,5851
Thu Aug 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),580,5829
Fri Aug 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),578,5829
Sat Aug 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),575,5836
Sun Aug 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),574,5836
Mon Aug 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),578,5851
Tue Aug 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),581,5874
Wed Aug 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),584,5918
Thu Aug 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),582,5932
Fri Aug 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),582,5958
Sat Aug 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),582,5964
Sun Sep 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),578,5942
