Date,Votes,Nations
Wed Oct 24 2018 00:00:00 GMT-0700 (Pacific Daylight Time),326,1448
Thu Oct 25 2018 00:00:00 GMT-0700 (Pacific Daylight Time),326,1445
Fri Oct 26 2018 00:00:00 GMT-0700 (Pacific Daylight Time),331,1442
Sat Oct 27 2018 00:00:00 GMT-0700 (Pacific Daylight Time),334,1433
Sun Oct 28 2018 00:00:00 GMT-0700 (Pacific Daylight Time),331,1430
Mon Oct 29 2018 00:00:00 GMT-0700 (Pacific Daylight Time),330,1418
Tue Oct 30 2018 00:00:00 GMT-0700 (Pacific Daylight Time),329,1450
Wed Oct 31 2018 00:00:00 GMT-0700 (Pacific Daylight Time),332,1443
Thu Nov 01 2018 00:00:00 GMT-0700 (Pacific Daylight Time),335,1449
Fri Nov 02 2018 00:00:00 GMT-0700 (Pacific Daylight Time),338,1451
Sat Nov 03 2018 00:00:00 GMT-0700 (Pacific Daylight Time),338,1444
Sun Nov 04 2018 00:00:00 GMT-0700 (Pacific Daylight Time),337,1451
Mon Nov 05 2018 00:00:00 GMT-0800 (Pacific Standard Time),339,1457
Tue Nov 06 2018 00:00:00 GMT-0800 (Pacific Standard Time),334,1442
Wed Nov 07 2018 00:00:00 GMT-0800 (Pacific Standard Time),334,1439
Thu Nov 08 2018 00:00:00 GMT-0800 (Pacific Standard Time),331,1452
Fri Nov 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),335,1462
Sat Nov 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),336,1457
Sun Nov 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),335,1455
Mon Nov 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),339,1445
Tue Nov 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),345,1450
Wed Nov 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1451
Thu Nov 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1444
Fri Nov 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),351,1432
Sat Nov 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),347,1428
Sun Nov 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),347,1414
Mon Nov 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1412
Tue Nov 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),353,1403
Wed Nov 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),349,1393
Thu Nov 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),350,1388
Fri Nov 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1378
Sat Nov 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),349,1381
Sun Nov 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),348,1375
Mon Nov 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),347,1371
Tue Nov 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),343,1365
Wed Nov 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),345,1361
Thu Nov 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),342,1358
Fri Nov 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),340,1350
Sat Dec 01 2018 00:00:00 GMT-0800 (Pacific Standard Time),342,1350
Sun Dec 02 2018 00:00:00 GMT-0800 (Pacific Standard Time),346,1357
Mon Dec 03 2018 00:00:00 GMT-0800 (Pacific Standard Time),348,1362
Tue Dec 04 2018 00:00:00 GMT-0800 (Pacific Standard Time),349,1357
Wed Dec 05 2018 00:00:00 GMT-0800 (Pacific Standard Time),349,1358
Thu Dec 06 2018 00:00:00 GMT-0800 (Pacific Standard Time),347,1350
Fri Dec 07 2018 00:00:00 GMT-0800 (Pacific Standard Time),347,1336
Sat Dec 08 2018 00:00:00 GMT-0800 (Pacific Standard Time),351,1325
Sun Dec 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),342,1312
Mon Dec 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),345,1317
Tue Dec 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),346,1300
Wed Dec 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),343,1290
Thu Dec 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),343,1287
Fri Dec 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),343,1290
Sat Dec 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),342,1277
Sun Dec 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),338,1279
Mon Dec 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),339,1276
Tue Dec 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),350,1284
Wed Dec 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1296
Thu Dec 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),354,1295
Fri Dec 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),353,1301
Sat Dec 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),353,1303
Sun Dec 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),351,1293
Mon Dec 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1292
Tue Dec 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),352,1282
Wed Dec 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),349,1270
Thu Dec 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),351,1262
Fri Dec 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),356,1256
Sat Dec 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),356,1243
Sun Dec 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),357,1236
Mon Dec 31 2018 00:00:00 GMT-0800 (Pacific Standard Time),360,1227
Tue Jan 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),357,1219
Wed Jan 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),354,1201
Thu Jan 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),354,1188
Fri Jan 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),355,1185
Sat Jan 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1186
Sun Jan 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1178
Mon Jan 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1170
Tue Jan 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1174
Wed Jan 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),348,1167
Thu Jan 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1152
Fri Jan 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1145
Sat Jan 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1137
Sun Jan 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1135
Mon Jan 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),342,1117
Tue Jan 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),341,1118
Wed Jan 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,1111
Thu Jan 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),341,1118
Fri Jan 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,1116
Sat Jan 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1115
Sun Jan 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1114
Mon Jan 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),333,1113
Tue Jan 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1116
Wed Jan 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),339,1116
Thu Jan 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),338,1120
Fri Jan 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1128
Sat Jan 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1133
Sun Jan 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),335,1130
Mon Jan 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),334,1124
Tue Jan 29 2019 00:00:00 GMT-0800 (Pacific Standard Time),335,1120
Wed Jan 30 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1120
Thu Jan 31 2019 00:00:00 GMT-0800 (Pacific Standard Time),335,1116
Fri Feb 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),334,1116
Sat Feb 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1119
Sun Feb 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1124
Mon Feb 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),339,1123
Tue Feb 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),338,1121
Wed Feb 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1119
Thu Feb 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1114
Fri Feb 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),335,1113
Sat Feb 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),338,1113
Sun Feb 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1111
Mon Feb 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),332,1102
Tue Feb 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),332,1109
Wed Feb 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,1103
Thu Feb 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,1101
Fri Feb 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,1089
Sat Feb 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),333,1090
Sun Feb 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),331,1095
Mon Feb 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),334,1098
Tue Feb 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),332,1096
Wed Feb 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),335,1097
Thu Feb 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,1109
Fri Feb 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),337,1105
Sat Feb 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),328,1086
Sun Feb 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,1084
Mon Feb 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,1092
Tue Feb 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,1098
Wed Feb 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),343,1100
Thu Feb 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),342,1101
Fri Mar 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,1098
Sat Mar 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),342,1101
Sun Mar 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),345,1098
Mon Mar 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),343,1099
Tue Mar 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1104
Wed Mar 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),348,1113
Thu Mar 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),348,1110
Fri Mar 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),346,1111
Sat Mar 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),347,1107
Sun Mar 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),347,1106
Mon Mar 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),345,1111
Tue Mar 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),343,1101
Wed Mar 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),349,1103
Thu Mar 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),345,1104
Fri Mar 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),344,1105
Sat Mar 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),344,1101
Sun Mar 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),346,1097
Mon Mar 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),345,1092
Tue Mar 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),344,1087
Wed Mar 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),338,1080
Thu Mar 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),337,1071
Fri Mar 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),337,1074
Sat Mar 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),339,1073
Sun Mar 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),341,1070
Mon Mar 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),342,1074
Tue Mar 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),343,1075
Wed Mar 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),341,1069
Thu Mar 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),338,1066
Fri Mar 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),217,1066
Sat Mar 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),222,1058
Sun Mar 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),235,1057
Mon Apr 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),242,1063
Tue Apr 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),246,1062
Wed Apr 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),253,1055
Thu Apr 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),255,1056
Fri Apr 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),256,1057
Sat Apr 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),259,1059
Sun Apr 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),263,1064
Mon Apr 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),267,1066
Tue Apr 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),270,1062
Wed Apr 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),274,1078
Thu Apr 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),274,1077
Fri Apr 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),275,1079
Sat Apr 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),281,1087
Sun Apr 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),282,1090
Mon Apr 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1090
Tue Apr 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1106
Wed Apr 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),287,1111
Thu Apr 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),287,1113
Fri Apr 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1110
Sat Apr 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1102
Sun Apr 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1109
Mon Apr 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),288,1106
Tue Apr 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),288,1100
Wed Apr 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),288,1096
Thu Apr 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1094
Fri Apr 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),292,1095
Sat Apr 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),292,1093
Sun Apr 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1088
Mon Apr 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,1070
Tue Apr 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,1050
Wed May 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),287,1046
Thu May 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),286,1048
Fri May 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),286,1044
Sat May 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),287,1032
Sun May 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),286,1035
Mon May 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1030
Tue May 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),282,1027
Wed May 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1031
Thu May 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1037
Fri May 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,1044
Sat May 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,1040
Sun May 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),284,1036
Mon May 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1045
Tue May 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1036
Wed May 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,1027
Thu May 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1028
Fri May 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),286,1025
Sat May 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1035
Sun May 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1034
Mon May 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1032
Tue May 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),292,1034
Wed May 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),291,1036
Thu May 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),290,1036
Fri May 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,1036
Sat May 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,1035
Sun May 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),292,1039
Mon May 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),291,1028
Tue May 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),291,1028
Wed May 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),294,1027
Thu May 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,1023
Fri May 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,1025
Sat Jun 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,1028
Sun Jun 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,1021
Mon Jun 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,1022
Tue Jun 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,1025
Wed Jun 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,1028
Thu Jun 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,1023
Fri Jun 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,1019
Sat Jun 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,1019
Sun Jun 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,1021
Mon Jun 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,1017
Tue Jun 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,1019
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,1024
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,1022
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,1016
Sat Jun 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,1017
Sun Jun 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,1011
Mon Jun 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,1012
Tue Jun 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,1003
Wed Jun 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),294,999
Thu Jun 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),294,998
Fri Jun 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),295,999
Sat Jun 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),294,992
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),294,987
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,994
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),291,992
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),287,986
Thu Jun 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,989
Fri Jun 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),286,985
Sat Jun 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,982
Sun Jun 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),289,987
Mon Jul 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,986
Tue Jul 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),285,989
Wed Jul 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),283,987
Thu Jul 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),281,986
Fri Jul 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),279,990
Sat Jul 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),278,990
Sun Jul 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),278,993
Mon Jul 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),277,994
Tue Jul 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),281,982
Wed Jul 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),281,985
Thu Jul 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),279,980
Fri Jul 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),281,979
Sat Jul 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),280,982
Sun Jul 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),277,984
Mon Jul 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),274,986
Tue Jul 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),278,1000
Wed Jul 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),276,1002
Thu Jul 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),276,1008
Fri Jul 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),279,1018
Sat Jul 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),277,1017
Sun Jul 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),277,1020
Mon Jul 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),274,1033
Tue Jul 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),269,1039
Wed Jul 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),196,1042
Thu Jul 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),198,1054
Fri Jul 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),199,1060
Sat Jul 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),201,1061
Sun Jul 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),204,1060
Mon Jul 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),207,1062
Tue Jul 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),207,1070
Wed Jul 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),210,1067
Thu Aug 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),211,1076
Fri Aug 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),209,1070
Sat Aug 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),211,1069
Sun Aug 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),225,1074
Mon Aug 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),231,1075
Tue Aug 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),228,1068
Wed Aug 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),231,1072
Thu Aug 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),235,1075
Fri Aug 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),237,1072
Sat Aug 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),239,1068
Sun Aug 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),243,1064
Mon Aug 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),243,1059
Tue Aug 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),241,1062
Wed Aug 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),242,1058
Thu Aug 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),247,1065
Fri Aug 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),247,1070
Sat Aug 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),250,1071
Sun Aug 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),254,1074
Mon Aug 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),253,1067
Tue Aug 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),259,1068
Wed Aug 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),262,1069
Thu Aug 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),262,1069
Fri Aug 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),263,1068
Sat Aug 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),266,1071
Sun Aug 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),264,1056
Mon Aug 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),266,1066
Tue Aug 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),266,1067
Wed Aug 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),266,1071
Thu Aug 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),267,1066
Fri Aug 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),268,1071
Sat Aug 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),262,1065
Sun Sep 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),261,1067
