Date,Votes,Nations
Fri Oct 26 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1150,9636
Sat Oct 27 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1147,9601
Sun Oct 28 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1149,9464
Mon Oct 29 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1145,9549
Tue Oct 30 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1142,9562
Wed Oct 31 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1141,9638
Thu Nov 01 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1141,9733
Fri Nov 02 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1137,9738
Sat Nov 03 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1140,9739
Sun Nov 04 2018 00:00:00 GMT-0700 (Pacific Daylight Time),1146,9735
Mon Nov 05 2018 00:00:00 GMT-0800 (Pacific Standard Time),1152,9730
Tue Nov 06 2018 00:00:00 GMT-0800 (Pacific Standard Time),1149,9754
Wed Nov 07 2018 00:00:00 GMT-0800 (Pacific Standard Time),1153,9809
Thu Nov 08 2018 00:00:00 GMT-0800 (Pacific Standard Time),1153,9824
Fri Nov 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),1148,9877
Sat Nov 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),1149,9872
Sun Nov 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),1157,9789
Mon Nov 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),1157,9791
Tue Nov 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),1163,9758
Wed Nov 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),1164,9785
Thu Nov 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),1165,9805
Fri Nov 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),1172,9778
Sat Nov 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),1173,9799
Sun Nov 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),1168,9807
Mon Nov 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),1172,9808
Tue Nov 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),1164,9814
Wed Nov 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),1165,9800
Thu Nov 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),1171,9773
Fri Nov 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),1174,9752
Sat Nov 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),1181,9749
Sun Nov 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),1173,9729
Mon Nov 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),1178,9717
Tue Nov 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),1179,9592
Wed Nov 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),1183,9467
Thu Nov 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),1181,9455
Fri Nov 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),1173,9439
Sat Dec 01 2018 00:00:00 GMT-0800 (Pacific Standard Time),1179,9458
Sun Dec 02 2018 00:00:00 GMT-0800 (Pacific Standard Time),1185,9484
Mon Dec 03 2018 00:00:00 GMT-0800 (Pacific Standard Time),1183,9427
Tue Dec 04 2018 00:00:00 GMT-0800 (Pacific Standard Time),1178,9387
Wed Dec 05 2018 00:00:00 GMT-0800 (Pacific Standard Time),1182,9394
Thu Dec 06 2018 00:00:00 GMT-0800 (Pacific Standard Time),1187,9421
Fri Dec 07 2018 00:00:00 GMT-0800 (Pacific Standard Time),1181,9334
Sat Dec 08 2018 00:00:00 GMT-0800 (Pacific Standard Time),1178,9355
Sun Dec 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),1174,9327
Mon Dec 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),1186,9329
Tue Dec 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),1189,9380
Wed Dec 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),1187,9392
Thu Dec 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),1185,9366
Fri Dec 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),1183,9339
Sat Dec 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),1181,9330
Sun Dec 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),1179,9327
Mon Dec 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),1173,9332
Tue Dec 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),1176,9347
Wed Dec 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),1180,9363
Thu Dec 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),1182,9390
Fri Dec 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),1183,8886
Sat Dec 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),1190,8901
Sun Dec 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),1195,8898
Mon Dec 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),1192,8865
Tue Dec 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),1190,8840
Wed Dec 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),1188,8787
Thu Dec 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),1184,8723
Fri Dec 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),1185,8646
Sat Dec 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),1187,8620
Sun Dec 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),1180,8570
Mon Dec 31 2018 00:00:00 GMT-0800 (Pacific Standard Time),1179,8557
Tue Jan 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),1180,8499
Wed Jan 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),1184,8438
Thu Jan 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),1180,8349
Fri Jan 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),1181,8335
Sat Jan 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),1180,8357
Sun Jan 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),1184,8337
Mon Jan 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),1183,8288
Tue Jan 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),1179,8195
Wed Jan 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),1179,8264
Thu Jan 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),1182,8304
Fri Jan 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),1181,8265
Sat Jan 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),1174,8245
Sun Jan 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),1098,8224
Mon Jan 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),1066,8208
Tue Jan 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),1067,8171
Wed Jan 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),1067,8186
Thu Jan 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),1077,8154
Fri Jan 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),1079,8174
Sat Jan 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),1079,8190
Sun Jan 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),1083,8225
Mon Jan 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),1086,8210
Tue Jan 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),1085,8299
Wed Jan 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),1086,8364
Thu Jan 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),1089,8416
Fri Jan 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),1086,8484
Sat Jan 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),1083,8515
Sun Jan 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8519
Mon Jan 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),1071,8567
Tue Jan 29 2019 00:00:00 GMT-0800 (Pacific Standard Time),1073,8606
Wed Jan 30 2019 00:00:00 GMT-0800 (Pacific Standard Time),1064,8596
Thu Jan 31 2019 00:00:00 GMT-0800 (Pacific Standard Time),1066,8608
Fri Feb 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8635
Sat Feb 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),1069,8628
Sun Feb 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8667
Mon Feb 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),1060,8701
Tue Feb 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),1065,8777
Wed Feb 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),1067,8852
Thu Feb 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),1075,8888
Fri Feb 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),1075,8904
Sat Feb 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),1073,8909
Sun Feb 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),1072,8900
Mon Feb 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8903
Tue Feb 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8920
Wed Feb 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),1069,8927
Thu Feb 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),1063,8931
Fri Feb 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),1074,8972
Sat Feb 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),1074,8946
Sun Feb 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),1073,8957
Mon Feb 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),1064,8993
Tue Feb 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),1060,9002
Wed Feb 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),1058,9005
Thu Feb 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),1057,9021
Fri Feb 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),1061,8996
Sat Feb 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),1068,8995
Sun Feb 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),1080,9018
Mon Feb 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),1076,9014
Tue Feb 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),1074,8984
Wed Feb 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),1074,9050
Thu Feb 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),1080,9067
Fri Mar 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),1088,9068
Sat Mar 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),1088,9048
Sun Mar 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),1090,9016
Mon Mar 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),1096,9029
Tue Mar 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),1092,9006
Wed Mar 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),1091,8966
Thu Mar 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),1084,8946
Fri Mar 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),1085,8900
Sat Mar 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),1087,8897
Sun Mar 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),1086,8929
Mon Mar 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1076,8904
Tue Mar 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1075,8882
Wed Mar 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1079,8884
Thu Mar 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1079,8866
Fri Mar 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1082,8839
Sat Mar 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1084,8851
Sun Mar 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1081,8823
Mon Mar 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1088,8763
Tue Mar 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1082,8794
Wed Mar 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1082,8834
Thu Mar 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1083,8857
Fri Mar 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1083,8870
Sat Mar 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1091,8882
Sun Mar 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1093,8855
Mon Mar 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1092,8813
Tue Mar 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1088,8813
Wed Mar 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1088,8806
Thu Mar 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1086,8804
Fri Mar 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1085,8853
Sat Mar 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1086,8906
Sun Mar 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1094,8990
Mon Apr 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1104,9042
Tue Apr 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1104,9083
Wed Apr 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1103,9139
Thu Apr 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1102,9198
Fri Apr 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1108,9249
Sat Apr 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1109,9271
Sun Apr 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1109,9294
Mon Apr 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1109,9344
Tue Apr 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1119,9370
Wed Apr 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1117,9410
Thu Apr 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1123,9429
Fri Apr 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1124,9459
Sat Apr 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1130,9461
Sun Apr 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1132,9509
Mon Apr 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1136,9550
Tue Apr 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1140,9565
Wed Apr 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1145,9564
Thu Apr 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1149,9619
Fri Apr 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1142,9598
Sat Apr 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1142,9576
Sun Apr 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1138,9564
Mon Apr 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1131,9543
Tue Apr 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1132,9545
Wed Apr 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1133,9532
Thu Apr 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1133,9526
Fri Apr 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1129,9505
Sat Apr 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1130,9473
Sun Apr 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1129,9401
Mon Apr 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1127,9343
Tue Apr 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1122,9341
Wed May 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1120,9308
Thu May 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1119,9274
Fri May 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1116,9255
Sat May 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1113,9270
Sun May 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1114,9251
Mon May 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1110,9204
Tue May 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1114,9212
Wed May 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1116,9215
Thu May 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1106,9239
Fri May 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1103,9191
Sat May 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1103,9214
Sun May 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1102,9225
Mon May 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1106,9193
Tue May 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1110,9202
Wed May 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1103,9186
Thu May 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1106,9178
Fri May 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1101,9230
Sat May 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1090,9231
Sun May 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1086,9198
Mon May 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1081,9191
Tue May 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1082,9207
Wed May 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1068,9143
Thu May 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1067,9091
Fri May 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1064,9072
Sat May 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1064,9060
Sun May 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1055,9051
Mon May 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),999,9046
Tue May 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),979,9021
Wed May 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),985,9017
Thu May 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),997,8992
Fri May 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1003,8965
Sat Jun 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),1000,8825
Sun Jun 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),998,8832
Mon Jun 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),998,8826
Tue Jun 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),996,8770
Wed Jun 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),995,8686
Thu Jun 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),988,8610
Fri Jun 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),992,8553
Sat Jun 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),995,8529
Sun Jun 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),996,8418
Mon Jun 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),998,8384
Tue Jun 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),995,8387
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),997,8353
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),996,8321
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),997,8267
Sat Jun 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),999,8275
Sun Jun 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),997,8251
Mon Jun 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),998,8226
Tue Jun 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),993,8180
Wed Jun 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),988,8165
Thu Jun 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),991,8125
Fri Jun 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),994,8099
Sat Jun 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),989,8066
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),987,8040
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),982,7982
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),980,7926
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),977,7878
Thu Jun 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),970,7827
Fri Jun 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),967,7786
Sat Jun 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),973,7742
Sun Jun 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),967,7739
Mon Jul 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),966,7653
Tue Jul 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),962,7620
Wed Jul 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),971,7611
Thu Jul 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),970,7609
Fri Jul 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),978,7586
Sat Jul 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),978,7569
Sun Jul 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),982,7576
Mon Jul 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),983,7553
Tue Jul 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),978,7452
Wed Jul 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),973,7439
Thu Jul 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),974,7428
Fri Jul 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),974,7408
Sat Jul 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),977,7391
Sun Jul 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),975,7389
Mon Jul 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),976,7381
Tue Jul 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),976,7349
Wed Jul 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),978,7317
Thu Jul 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),964,7278
Fri Jul 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),962,7240
Sat Jul 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),951,7210
Sun Jul 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),947,7189
Mon Jul 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),944,7159
Tue Jul 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),946,7158
Wed Jul 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),942,7106
Thu Jul 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),945,7129
Fri Jul 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),947,7106
Sat Jul 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),945,7110
Sun Jul 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),941,7129
Mon Jul 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),940,7110
Tue Jul 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),943,7119
Wed Jul 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),943,7140
Thu Aug 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),949,7133
Fri Aug 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),949,7097
Sat Aug 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),946,7084
Sun Aug 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),945,7101
Mon Aug 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),945,7112
Tue Aug 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),940,7117
Wed Aug 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),951,7096
Thu Aug 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),946,7083
Fri Aug 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),947,7094
Sat Aug 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),939,7066
Sun Aug 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),937,7084
Mon Aug 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),933,7153
Tue Aug 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),930,7184
Wed Aug 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),927,7183
Thu Aug 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),930,7216
Fri Aug 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),931,7245
Sat Aug 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),921,7285
Sun Aug 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),919,7321
Mon Aug 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),922,7360
Tue Aug 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),923,7340
Wed Aug 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),925,7354
Thu Aug 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),922,7348
Fri Aug 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),920,7364
Sat Aug 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),919,7334
Sun Aug 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),925,7330
Mon Aug 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),923,7381
