Date,Votes,Nations
Sat Nov 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),368,1158
Sun Nov 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),372,1155
Mon Nov 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),372,1163
Tue Nov 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),370,1168
Wed Nov 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),370,1167
Thu Nov 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),368,1170
Fri Nov 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),369,1182
Sat Dec 01 2018 00:00:00 GMT-0800 (Pacific Standard Time),369,1182
Sun Dec 02 2018 00:00:00 GMT-0800 (Pacific Standard Time),370,1176
Mon Dec 03 2018 00:00:00 GMT-0800 (Pacific Standard Time),369,1174
Tue Dec 04 2018 00:00:00 GMT-0800 (Pacific Standard Time),369,1169
Wed Dec 05 2018 00:00:00 GMT-0800 (Pacific Standard Time),367,1168
Thu Dec 06 2018 00:00:00 GMT-0800 (Pacific Standard Time),362,1163
Fri Dec 07 2018 00:00:00 GMT-0800 (Pacific Standard Time),363,1159
Sat Dec 08 2018 00:00:00 GMT-0800 (Pacific Standard Time),363,1147
Sun Dec 09 2018 00:00:00 GMT-0800 (Pacific Standard Time),366,1139
Mon Dec 10 2018 00:00:00 GMT-0800 (Pacific Standard Time),366,1133
Tue Dec 11 2018 00:00:00 GMT-0800 (Pacific Standard Time),366,1127
Wed Dec 12 2018 00:00:00 GMT-0800 (Pacific Standard Time),362,1115
Thu Dec 13 2018 00:00:00 GMT-0800 (Pacific Standard Time),360,1106
Fri Dec 14 2018 00:00:00 GMT-0800 (Pacific Standard Time),359,1104
Sat Dec 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),358,1102
Sun Dec 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),357,1094
Mon Dec 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),356,1098
Tue Dec 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),355,1091
Wed Dec 19 2018 00:00:00 GMT-0800 (Pacific Standard Time),353,1077
Thu Dec 20 2018 00:00:00 GMT-0800 (Pacific Standard Time),354,1089
Fri Dec 21 2018 00:00:00 GMT-0800 (Pacific Standard Time),358,1093
Sat Dec 22 2018 00:00:00 GMT-0800 (Pacific Standard Time),358,1086
Sun Dec 23 2018 00:00:00 GMT-0800 (Pacific Standard Time),362,1085
Mon Dec 24 2018 00:00:00 GMT-0800 (Pacific Standard Time),363,1082
Tue Dec 25 2018 00:00:00 GMT-0800 (Pacific Standard Time),364,1077
Wed Dec 26 2018 00:00:00 GMT-0800 (Pacific Standard Time),365,1074
Thu Dec 27 2018 00:00:00 GMT-0800 (Pacific Standard Time),363,1067
Fri Dec 28 2018 00:00:00 GMT-0800 (Pacific Standard Time),362,1068
Sat Dec 29 2018 00:00:00 GMT-0800 (Pacific Standard Time),360,1061
Sun Dec 30 2018 00:00:00 GMT-0800 (Pacific Standard Time),360,1051
Mon Dec 31 2018 00:00:00 GMT-0800 (Pacific Standard Time),359,1039
Tue Jan 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),357,1034
Wed Jan 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),356,1025
Thu Jan 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),357,1019
Fri Jan 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),357,1022
Sat Jan 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),356,1023
Sun Jan 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),355,1022
Mon Jan 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),353,1022
Tue Jan 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),352,1009
Wed Jan 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1005
Thu Jan 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),352,1015
Fri Jan 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1008
Sat Jan 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1013
Sun Jan 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),353,1012
Mon Jan 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),353,1016
Tue Jan 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),351,1010
Wed Jan 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),347,1016
Thu Jan 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),348,1014
Fri Jan 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),346,1003
Sat Jan 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1009
Sun Jan 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),343,1011
Mon Jan 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),344,1014
Tue Jan 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),345,1011
Wed Jan 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),346,1011
Thu Jan 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),346,1007
Fri Jan 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),341,1002
Sat Jan 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,1002
Sun Jan 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),339,1001
Mon Jan 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),341,992
Tue Jan 29 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,994
Wed Jan 30 2019 00:00:00 GMT-0800 (Pacific Standard Time),340,1000
Thu Jan 31 2019 00:00:00 GMT-0800 (Pacific Standard Time),338,1008
Fri Feb 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),338,1000
Sat Feb 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),336,999
Sun Feb 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),331,993
Mon Feb 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,998
Tue Feb 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,995
Wed Feb 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,993
Thu Feb 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,990
Fri Feb 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),328,993
Sat Feb 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,999
Sun Feb 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,995
Mon Feb 11 2019 00:00:00 GMT-0800 (Pacific Standard Time),327,995
Tue Feb 12 2019 00:00:00 GMT-0800 (Pacific Standard Time),327,1000
Wed Feb 13 2019 00:00:00 GMT-0800 (Pacific Standard Time),325,997
Thu Feb 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),323,994
Fri Feb 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),324,986
Sat Feb 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,984
Sun Feb 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,983
Mon Feb 18 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,979
Tue Feb 19 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,979
Wed Feb 20 2019 00:00:00 GMT-0800 (Pacific Standard Time),327,965
Thu Feb 21 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,965
Fri Feb 22 2019 00:00:00 GMT-0800 (Pacific Standard Time),330,965
Sat Feb 23 2019 00:00:00 GMT-0800 (Pacific Standard Time),331,971
Sun Feb 24 2019 00:00:00 GMT-0800 (Pacific Standard Time),329,965
Mon Feb 25 2019 00:00:00 GMT-0800 (Pacific Standard Time),328,967
Tue Feb 26 2019 00:00:00 GMT-0800 (Pacific Standard Time),328,958
Wed Feb 27 2019 00:00:00 GMT-0800 (Pacific Standard Time),327,951
Thu Feb 28 2019 00:00:00 GMT-0800 (Pacific Standard Time),328,952
Fri Mar 01 2019 00:00:00 GMT-0800 (Pacific Standard Time),326,957
Sat Mar 02 2019 00:00:00 GMT-0800 (Pacific Standard Time),324,960
Sun Mar 03 2019 00:00:00 GMT-0800 (Pacific Standard Time),326,960
Mon Mar 04 2019 00:00:00 GMT-0800 (Pacific Standard Time),324,959
Tue Mar 05 2019 00:00:00 GMT-0800 (Pacific Standard Time),324,960
Wed Mar 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),323,955
Thu Mar 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),321,948
Fri Mar 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),322,946
Sat Mar 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),321,946
Sun Mar 10 2019 00:00:00 GMT-0800 (Pacific Standard Time),319,939
Mon Mar 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),319,942
Tue Mar 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),319,939
Wed Mar 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),317,934
Thu Mar 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),317,935
Fri Mar 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),318,942
Sat Mar 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),321,944
Sun Mar 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),321,937
Mon Mar 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),318,941
Tue Mar 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),317,939
Wed Mar 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),318,946
Thu Mar 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),316,945
Fri Mar 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),313,943
Sat Mar 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,937
Sun Mar 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),311,937
Mon Mar 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,935
Tue Mar 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,938
Wed Mar 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,945
Thu Mar 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,947
Fri Mar 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,938
Sat Mar 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,938
Sun Mar 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,935
Mon Apr 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,935
Tue Apr 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,938
Wed Apr 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,936
Thu Apr 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,933
Fri Apr 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,932
Sat Apr 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,932
Sun Apr 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,928
Mon Apr 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,930
Tue Apr 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,926
Wed Apr 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,920
Thu Apr 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,923
Fri Apr 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,918
Sat Apr 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,923
Sun Apr 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,924
Mon Apr 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,922
Tue Apr 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,926
Wed Apr 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,924
Thu Apr 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,924
Fri Apr 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,934
Sat Apr 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,934
Sun Apr 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,929
Mon Apr 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,925
Tue Apr 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,927
Wed Apr 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,930
Thu Apr 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,929
Fri Apr 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,933
Sat Apr 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),313,938
Sun Apr 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),311,942
Mon Apr 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),313,940
Tue Apr 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),312,936
Wed May 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),314,940
Thu May 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),314,935
Fri May 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),313,937
Sat May 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),312,940
Sun May 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),315,939
Mon May 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),315,942
Tue May 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),314,946
Wed May 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),314,949
Thu May 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),312,942
Fri May 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),311,944
Sat May 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,942
Sun May 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,940
Mon May 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,936
Tue May 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,935
Wed May 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,938
Thu May 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,938
Fri May 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,943
Sat May 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,943
Sun May 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,948
Mon May 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,951
Tue May 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,952
Wed May 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,969
Thu May 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,968
Fri May 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,966
Sat May 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,965
Sun May 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,964
Mon May 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,957
Tue May 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,959
Wed May 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,954
Thu May 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,951
Fri May 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,943
Sat Jun 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,945
Sun Jun 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),302,944
Mon Jun 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,944
Tue Jun 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,940
Wed Jun 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,941
Thu Jun 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,944
Fri Jun 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,946
Sat Jun 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,951
Sun Jun 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,954
Mon Jun 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,958
Tue Jun 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,948
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,949
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,951
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,957
Sat Jun 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,962
Sun Jun 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,961
Mon Jun 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,958
Tue Jun 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,965
Wed Jun 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,940
Thu Jun 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,945
Fri Jun 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,942
Sat Jun 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,967
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,969
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,977
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,983
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,984
Thu Jun 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,983
Fri Jun 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,984
Sat Jun 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,982
Sun Jun 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,981
Mon Jul 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,977
Tue Jul 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,972
Wed Jul 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,981
Thu Jul 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,985
Fri Jul 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,979
Sat Jul 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,984
Sun Jul 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,979
Mon Jul 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),310,982
Tue Jul 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,971
Wed Jul 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),308,963
Thu Jul 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,959
Fri Jul 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),305,952
Sat Jul 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,957
Sun Jul 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),307,958
Mon Jul 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,954
Tue Jul 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),309,955
Wed Jul 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,950
Thu Jul 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),306,941
Fri Jul 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,936
Sat Jul 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,935
Sun Jul 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,926
Mon Jul 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,942
Tue Jul 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,936
Wed Jul 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,934
Thu Jul 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,934
Fri Jul 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,934
Sat Jul 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,938
Sun Jul 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,933
Mon Jul 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,936
Tue Jul 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,932
Wed Jul 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,924
Thu Aug 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,918
Fri Aug 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,919
Sat Aug 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,917
Sun Aug 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,922
Mon Aug 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,922
Tue Aug 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,922
Wed Aug 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,917
Thu Aug 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),293,910
Fri Aug 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),293,912
Sat Aug 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),295,905
Sun Aug 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),296,897
Mon Aug 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,896
Tue Aug 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,895
Wed Aug 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,896
Thu Aug 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,898
Fri Aug 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,897
Sat Aug 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,908
Sun Aug 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,908
Mon Aug 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,905
Tue Aug 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,905
Wed Aug 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,908
Thu Aug 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,908
Fri Aug 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,905
Sat Aug 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,897
Sun Aug 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),295,893
Mon Aug 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,896
Tue Aug 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,900
Wed Aug 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,903
Thu Aug 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,900
Fri Aug 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,901
Sat Aug 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),299,903
Sun Sep 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),297,900
Mon Sep 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),298,894
Tue Sep 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),300,895
Wed Sep 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),301,898
Thu Sep 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),303,897
Fri Sep 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),304,901
