Date,Votes,Nations
Tue Apr 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),742,6622
Wed Apr 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),747,6669
Thu Apr 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),751,6716
Fri Apr 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),752,6593
Sat Apr 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),753,6588
Sun Apr 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),748,6620
Mon Apr 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),750,6669
Tue Apr 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),746,6722
Wed Apr 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),748,6775
Thu Apr 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),755,6741
Fri Apr 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),753,6713
Sat Apr 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),754,6724
Sun Apr 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),753,6757
Mon Apr 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),762,6780
Tue Apr 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),764,6565
Wed Apr 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),775,6647
Thu Apr 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),777,6694
Fri Apr 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),780,6676
Sat Apr 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),782,6716
Sun Apr 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),786,6678
Mon Apr 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),782,6622
Tue Apr 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),784,6664
Wed May 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),788,6678
Thu May 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),784,6689
Fri May 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),788,6691
Sat May 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),787,6698
Sun May 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),783,6706
Mon May 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),781,6694
Tue May 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),781,6708
Wed May 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),781,6733
Thu May 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),778,6770
Fri May 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),771,6752
Sat May 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),769,6779
Sun May 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),767,6803
Mon May 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),768,6777
Tue May 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),764,6818
Wed May 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),763,6839
Thu May 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),765,6352
Fri May 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),767,6229
Sat May 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),768,6273
Sun May 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),769,6305
Mon May 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),766,6335
Tue May 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),761,6298
Wed May 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),760,6281
Thu May 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),761,6276
Fri May 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),761,6307
Sat May 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),758,6319
Sun May 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),759,6345
Mon May 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),761,6324
Tue May 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),760,6347
Wed May 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),756,6316
Thu May 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),756,6304
Fri May 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),751,6329
Sat Jun 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),751,6284
Sun Jun 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),752,6278
Mon Jun 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),751,6305
Tue Jun 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),749,6294
Wed Jun 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),748,6264
Thu Jun 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),746,6245
Fri Jun 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),744,6233
Sat Jun 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),746,6265
Sun Jun 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),748,6255
Mon Jun 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),747,6243
Tue Jun 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),738,6230
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),733,6197
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),730,6183
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),728,6152
Sat Jun 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),726,6140
Sun Jun 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),723,6097
Mon Jun 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),724,6055
Tue Jun 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),727,5788
Wed Jun 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),726,5780
Thu Jun 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),724,5768
Fri Jun 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),721,5736
Sat Jun 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5727
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),728,5714
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),727,5684
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),728,5690
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),731,5656
Thu Jun 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),734,5637
Fri Jun 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),733,5608
Sat Jun 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),734,5598
Sun Jun 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),732,5608
Mon Jul 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),732,5573
Tue Jul 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),729,5544
Wed Jul 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),728,5508
Thu Jul 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),722,5496
Fri Jul 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),726,5474
Sat Jul 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5482
Sun Jul 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5508
Mon Jul 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5453
Tue Jul 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5420
Wed Jul 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5429
Thu Jul 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),727,5469
Fri Jul 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),726,5484
Sat Jul 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),724,5508
Sun Jul 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),721,5527
Mon Jul 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),719,5536
Tue Jul 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),717,5503
Wed Jul 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),717,5466
Thu Jul 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),721,5450
Fri Jul 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),720,5416
Sat Jul 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),723,5421
Sun Jul 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),725,5401
Mon Jul 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),722,5386
Tue Jul 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),718,5373
Wed Jul 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),710,5379
Thu Jul 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),713,5390
Fri Jul 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),708,5400
Sat Jul 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),709,5377
Sun Jul 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),706,5416
Mon Jul 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),706,5440
Tue Jul 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),702,5443
Wed Jul 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),698,5460
Thu Aug 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),696,5453
Fri Aug 02 2019 00:00:00 GMT-0700 (Pacific Daylight Time),702,5412
Sat Aug 03 2019 00:00:00 GMT-0700 (Pacific Daylight Time),701,5418
Sun Aug 04 2019 00:00:00 GMT-0700 (Pacific Daylight Time),705,5441
Mon Aug 05 2019 00:00:00 GMT-0700 (Pacific Daylight Time),701,5453
Tue Aug 06 2019 00:00:00 GMT-0700 (Pacific Daylight Time),700,5450
Wed Aug 07 2019 00:00:00 GMT-0700 (Pacific Daylight Time),694,5471
Thu Aug 08 2019 00:00:00 GMT-0700 (Pacific Daylight Time),696,5462
Fri Aug 09 2019 00:00:00 GMT-0700 (Pacific Daylight Time),695,5455
Sat Aug 10 2019 00:00:00 GMT-0700 (Pacific Daylight Time),691,5451
Sun Aug 11 2019 00:00:00 GMT-0700 (Pacific Daylight Time),685,5460
Mon Aug 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,5423
Tue Aug 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),683,5427
Wed Aug 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),680,5407
Thu Aug 15 2019 00:00:00 GMT-0700 (Pacific Daylight Time),679,5352
Fri Aug 16 2019 00:00:00 GMT-0700 (Pacific Daylight Time),678,5381
Sat Aug 17 2019 00:00:00 GMT-0700 (Pacific Daylight Time),676,5403
Sun Aug 18 2019 00:00:00 GMT-0700 (Pacific Daylight Time),673,5437
Mon Aug 19 2019 00:00:00 GMT-0700 (Pacific Daylight Time),670,5490
Tue Aug 20 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,5487
Wed Aug 21 2019 00:00:00 GMT-0700 (Pacific Daylight Time),668,5500
Thu Aug 22 2019 00:00:00 GMT-0700 (Pacific Daylight Time),667,5487
Fri Aug 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),661,5507
Sat Aug 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),660,5518
Sun Aug 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),661,5521
Mon Aug 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),659,5523
Tue Aug 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),658,5564
Wed Aug 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),652,5603
Thu Aug 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),646,5647
Fri Aug 30 2019 00:00:00 GMT-0700 (Pacific Daylight Time),644,5677
Sat Aug 31 2019 00:00:00 GMT-0700 (Pacific Daylight Time),643,5695
Sun Sep 01 2019 00:00:00 GMT-0700 (Pacific Daylight Time),641,5667
